max_depth,n_estimators,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,train_rmse,val_rmse,val_acc
2,100,0.1,0.6,0.7,20,0.0,5,0.48112,0.71563,0.24911
3,100,0.01,0.7,0.7,5,0.0,5,0.66614,0.71563,0.42327
3,100,0.05,0.6,0.7,5,1.0,10,0.47671,0.71563,0.36573
2,100,0.1,0.6,0.8,20,0.0,10,0.48588,0.71565,0.28827
2,200,0.01,0.6,0.6,10,0.5,1,0.60547,0.71565,0.40461
2,100,0.1,0.6,0.8,5,1.0,5,0.46726,0.71567,0.30758
3,100,0.1,0.7,0.8,5,0.5,10,0.37223,0.71568,0.37305
3,300,0.1,0.8,0.8,20,0.0,5,0.23428,0.71569,0.40813
2,200,0.1,0.6,0.7,10,1.0,1,0.39487,0.71571,0.30045
2,100,0.05,0.6,0.7,5,0.0,10,0.5304,0.71572,0.37273
2,100,0.01,0.8,0.8,20,0.0,10,0.7159,0.71573,0.4196
3,100,0.01,0.6,0.7,10,0.0,5,0.67194,0.71573,0.40812
3,300,0.1,0.8,0.8,20,1.0,10,0.26695,0.71573,0.40078
3,100,0.1,0.8,0.6,10,0.5,10,0.38204,0.71574,0.37463
2,200,0.01,0.8,0.6,10,0.5,5,0.61286,0.71576,0.39662
3,100,0.01,0.8,0.8,10,0.5,10,0.68423,0.71577,0.41332
2,100,0.01,0.6,0.6,5,0.5,1,0.6992,0.71578,0.40498
2,200,0.01,0.6,0.6,10,1.0,1,0.60866,0.71578,0.40629
2,200,0.01,0.8,0.6,5,1.0,10,0.62676,0.7158,0.4043
2,200,0.1,0.7,0.8,5,0.5,5,0.3833,0.71581,0.27178
2,200,0.05,0.7,0.6,5,0.0,1,0.44132,0.71582,0.35113
2,100,0.05,0.8,0.6,20,0.0,10,0.52926,0.71583,0.37953
2,200,0.01,0.7,0.8,20,0.5,10,0.62856,0.71583,0.40568
2,300,0.01,0.8,0.6,20,0.0,5,0.56766,0.71584,0.38936
3,100,0.05,0.7,0.7,5,1.0,10,0.46705,0.7159,0.38874
2,100,0.01,0.6,0.6,5,0.0,1,0.69647,0.71591,0.40544
2,100,0.05,0.8,0.7,20,0.0,5,0.51652,0.71591,0.37913
2,100,0.1,0.6,0.8,10,0.5,5,0.46557,0.71592,0.27985
3,200,0.1,0.8,0.6,20,0.0,5,0.30055,0.71594,0.38158
3,100,0.01,0.6,0.8,10,0.5,10,0.69423,0.71595,0.4051
3,100,0.01,0.7,0.7,20,1.0,10,0.69661,0.71595,0.39812
3,200,0.1,0.7,0.8,10,0.5,5,0.26752,0.71595,0.34402
2,300,0.01,0.7,0.6,10,0.5,10,0.58133,0.71596,0.39842
2,200,0.01,0.7,0.6,20,0.0,1,0.6043,0.71599,0.39736
2,200,0.01,0.8,0.6,10,1.0,1,0.60485,0.71603,0.39996
2,200,0.01,0.6,0.7,5,0.5,5,0.6175,0.71607,0.40445
2,200,0.01,0.8,0.6,20,0.5,1,0.60486,0.71607,0.39704
2,200,0.05,0.6,0.8,20,0.5,1,0.47083,0.71607,0.3358
3,100,0.01,0.7,0.8,5,0.0,10,0.6831,0.71607,0.412
2,200,0.01,0.8,0.6,10,0.0,5,0.61094,0.71609,0.40017
2,100,0.01,0.7,0.7,10,0.5,5,0.70882,0.7161,0.40769
2,100,0.1,0.6,0.7,5,0.0,10,0.47038,0.71611,0.26675
3,200,0.1,0.8,0.7,5,1.0,5,0.26528,0.71611,0.40927
3,100,0.05,0.6,0.8,20,0.5,10,0.5004,0.71613,0.343
3,300,0.05,0.6,0.7,5,0.5,1,0.27846,0.71613,0.3796
2,100,0.01,0.7,0.7,5,1.0,5,0.71062,0.71615,0.40845
3,100,0.1,0.6,0.7,10,0.0,1,0.34661,0.71615,0.34322
3,100,0.1,0.8,0.8,10,0.5,10,0.3738,0.71615,0.37278
3,100,0.01,0.7,0.8,10,1.0,10,0.69151,0.71616,0.40149
2,200,0.01,0.6,0.6,5,0.0,1,0.60084,0.71618,0.40803
2,200,0.01,0.6,0.6,5,1.0,10,0.63445,0.71619,0.41068
3,200,0.05,0.8,0.7,5,0.0,10,0.36184,0.7162,0.41354
3,200,0.1,0.7,0.6,5,0.0,5,0.24979,0.7162,0.3824
2,200,0.01,0.8,0.6,5,0.0,10,0.62197,0.71621,0.4011
2,200,0.01,0.6,0.6,20,1.0,1,0.61282,0.71622,0.39947
2,100,0.05,0.7,0.6,10,1.0,10,0.53649,0.71623,0.38956
2,100,0.1,0.6,0.8,5,0.5,1,0.44377,0.71623,0.3178
2,100,0.1,0.8,0.6,10,0.0,1,0.44386,0.71623,0.29813
3,100,0.01,0.7,0.8,20,1.0,10,0.6956,0.71623,0.41112
2,100,0.05,0.6,0.6,10,0.5,5,0.52526,0.71624,0.37442
2,200,0.01,0.6,0.7,20,0.5,10,0.6328,0.71624,0.4138
3,300,0.1,0.8,0.8,10,0.5,1,0.18654,0.71624,0.43314
2,100,0.1,0.6,0.7,5,1.0,10,0.47829,0.71627,0.28958
2,100,0.1,0.6,0.7,10,0.0,5,0.46372,0.71629,0.23254
2,200,0.1,0.8,0.6,20,1.0,10,0.42638,0.71629,0.30307
2,100,0.05,0.8,0.7,10,0.5,5,0.5131,0.7163,0.38223
2,300,0.01,0.7,0.6,10,0.0,10,0.57816,0.7163,0.39956
3,100,0.1,0.8,0.8,10,0.5,1,0.34109,0.7163,0.40368
2,200,0.01,0.6,0.8,10,0.0,5,0.6143,0.71631,0.40293
3,100,0.01,0.7,0.6,20,0.5,1,0.66246,0.71631,0.41647
2,100,0.05,0.8,0.7,20,0.5,1,0.51412,0.71632,0.37993
3,200,0.05,0.6,0.7,5,0.5,1,0.33736,0.71633,0.37422
2,100,0.1,0.7,0.7,20,0.5,10,0.48193,0.71634,0.30707
3,200,0.01,0.8,0.6,10,0.5,10,0.57453,0.71635,0.41985
3,100,0.05,0.6,0.8,10,0.5,10,0.47652,0.71637,0.37217
2,300,0.01,0.7,0.6,10,1.0,10,0.5843,0.71638,0.39591
3,200,0.05,0.7,0.6,10,0.5,1,0.35815,0.71638,0.3828
2,100,0.01,0.6,0.6,10,0.5,1,0.69952,0.7164,0.40372
2,100,0.1,0.8,0.7,20,1.0,1,0.45684,0.7164,0.31772
2,100,0.05,0.6,0.8,10,1.0,5,0.52486,0.71641,0.37761
3,100,0.01,0.7,0.7,10,0.5,10,0.68969,0.71642,0.39915
2,200,0.05,0.7,0.6,10,0.5,1,0.45411,0.71644,0.34476
3,300,0.05,0.6,0.7,20,1.0,10,0.39489,0.71644,0.29305
3,200,0.01,0.6,0.6,10,0.0,1,0.53917,0.71645,0.43401
3,200,0.1,0.7,0.6,20,1.0,5,0.33524,0.71645,0.38585
2,200,0.01,0.6,0.6,10,0.0,1,0.6014,0.71646,0.4033
2,200,0.01,0.8,0.6,5,0.0,5,0.61056,0.71646,0.39904
2,300,0.1,0.7,0.7,20,1.0,1,0.36178,0.71646,0.33912
3,300,0.1,0.6,0.7,5,0.0,10,0.21373,0.71646,0.35668
3,300,0.1,0.8,0.7,20,0.5,1,0.23446,0.71649,0.38342
3,100,0.01,0.7,0.6,10,0.0,1,0.6482,0.71651,0.43362
2,100,0.05,0.7,0.6,20,0.0,10,0.53755,0.71652,0.36932
2,100,0.01,0.8,0.8,5,1.0,10,0.71847,0.71653,0.42703
2,200,0.01,0.8,0.6,5,0.5,5,0.61313,0.71653,0.39918
3,300,0.01,0.7,0.6,10,1.0,10,0.53169,0.71653,0.40365
3,100,0.05,0.7,0.6,5,0.5,5,0.44794,0.71655,0.40453
2,200,0.01,0.7,0.8,10,1.0,10,0.62974,0.71656,0.40192
2,300,0.01,0.7,0.6,10,0.5,5,0.56922,0.71657,0.40584
3,100,0.01,0.7,0.7,10,1.0,5,0.67549,0.71658,0.40277
2,100,0.05,0.7,0.7,5,0.0,1,0.50222,0.71659,0.37438
2,100,0.05,0.8,0.6,20,0.5,10,0.53484,0.71659,0.37407
2,200,0.01,0.8,0.6,10,1.0,10,0.627,0.71659,0.40089
3,100,0.1,0.8,0.8,5,1.0,10,0.3787,0.71659,0.37406
2,200,0.01,0.8,0.6,10,0.0,10,0.62218,0.7166,0.40026
3,200,0.01,0.6,0.6,20,1.0,10,0.60492,0.7166,0.41525
2,200,0.01,0.6,0.6,5,1.0,1,0.60813,0.71663,0.4081
3,100,0.01,0.8,0.7,5,0.0,10,0.67927,0.71663,0.41873
3,100,0.01,0.6,0.7,5,0.5,5,0.67532,0.71664,0.40491
3,100,0.05,0.8,0.8,20,0.0,10,0.46828,0.71664,0.37479
3,100,0.01,0.7,0.7,5,0.5,5,0.6704,0.71665,0.4155
2,100,0.05,0.8,0.6,10,0.5,1,0.50876,0.71667,0.37072
3,200,0.05,0.6,0.7,10,0.5,5,0.38175,0.71667,0.31813
3,200,0.01,0.7,0.6,10,0.0,5,0.55642,0.7167,0.42105
3,300,0.1,0.7,0.6,5,0.0,5,0.18543,0.71672,0.3628
2,300,0.1,0.7,0.7,5,1.0,10,0.3598,0.71673,0.3085
2,100,0.05,0.6,0.8,10,0.5,5,0.52165,0.71675,0.36847
2,200,0.01,0.8,0.6,5,0.5,10,0.62429,0.71675,0.39849
2,300,0.1,0.6,0.8,20,1.0,10,0.39169,0.71675,0.31589
3,100,0.05,0.8,0.7,10,1.0,1,0.43104,0.71675,0.4306
3,300,0.05,0.6,0.6,20,1.0,5,0.38585,0.71675,0.34855
2,200,0.01,0.6,0.7,10,1.0,10,0.63385,0.71679,0.40922
2,100,0.01,0.6,0.6,10,0.0,1,0.69661,0.71681,0.40154
2,100,0.05,0.7,0.7,10,0.0,1,0.5058,0.71683,0.37617
2,200,0.01,0.7,0.8,20,0.0,10,0.62569,0.71683,0.40386
3,100,0.01,0.6,0.7,10,0.5,5,0.67718,0.71684,0.40621
3,100,0.1,0.6,0.8,10,0.0,10,0.38853,0.71686,0.30792
2,200,0.01,0.6,0.6,5,0.5,1,0.60478,0.71688,0.40587
2,300,0.1,0.6,0.7,10,0.0,1,0.32252,0.71688,0.39728
3,100,0.01,0.8,0.7,10,0.0,10,0.68199,0.71689,0.40194
3,200,0.05,0.6,0.8,5,0.5,1,0.33464,0.71689,0.39899
3,300,0.1,0.6,0.7,5,0.5,10,0.22884,0.71689,0.35588
2,200,0.01,0.6,0.6,20,0.0,5,0.61882,0.7169,0.40382
3,200,0.05,0.8,0.8,10,0.0,5,0.35382,0.71693,0.40013
3,200,0.1,0.6,0.8,20,1.0,10,0.35335,0.71693,0.33803
2,200,0.01,0.6,0.7,10,0.0,1,0.60007,0.71694,0.40199
2,300,0.1,0.6,0.6,20,0.0,5,0.37207,0.71694,0.31518
3,300,0.05,0.6,0.6,20,0.0,10,0.38477,0.71694,0.31009
3,300,0.05,0.7,0.8,20,0.0,1,0.33156,0.71696,0.40409
2,100,0.01,0.7,0.8,20,1.0,5,0.71101,0.71698,0.41069
3,200,0.01,0.8,0.6,10,0.0,10,0.57047,0.71698,0.42551
2,100,0.01,0.6,0.7,10,1.0,1,0.69984,0.717,0.39804
2,100,0.01,0.7,0.8,5,0.0,10,0.71703,0.717,0.41401
2,200,0.01,0.7,0.8,10,0.0,10,0.62465,0.717,0.39647
2,200,0.01,0.6,0.8,10,1.0,10,0.63257,0.71701,0.40832
2,300,0.01,0.8,0.6,20,0.5,5,0.56992,0.71702,0.39015
2,300,0.01,0.7,0.6,10,0.0,5,0.56606,0.71703,0.40368
2,200,0.05,0.6,0.8,20,1.0,1,0.47466,0.71704,0.33678
2,200,0.1,0.7,0.6,20,0.0,5,0.40423,0.71704,0.30202
3,200,0.05,0.7,0.7,20,0.0,1,0.38609,0.71704,0.37735
3,200,0.01,0.7,0.6,10,0.5,1,0.53879,0.71705,0.43447
2,200,0.01,0.7,0.8,10,0.5,10,0.62728,0.71706,0.39854
3,100,0.05,0.7,0.7,10,0.5,5,0.44924,0.71707,0.40941
3,200,0.01,0.6,0.8,10,1.0,10,0.59254,0.71707,0.40418
3,200,0.1,0.6,0.8,20,0.5,1,0.31715,0.71707,0.43169
3,200,0.1,0.8,0.7,20,1.0,1,0.29879,0.71707,0.42244
2,200,0.01,0.6,0.7,10,1.0,5,0.62119,0.71709,0.40392
3,200,0.01,0.6,0.6,10,1.0,5,0.57716,0.71712,0.40943
3,200,0.1,0.6,0.7,5,0.0,1,0.21917,0.71715,0.39475
2,200,0.01,0.6,0.7,5,0.0,1,0.59888,0.71716,0.40376
3,100,0.01,0.6,0.6,20,1.0,1,0.67128,0.71716,0.40939
3,300,0.1,0.7,0.8,10,1.0,5,0.22719,0.71716,0.35819
3,100,0.01,0.7,0.8,5,0.5,10,0.6863,0.71717,0.41357
2,100,0.1,0.6,0.7,20,0.0,10,0.48906,0.71718,0.27774
3,300,0.01,0.7,0.6,10,0.0,10,0.52085,0.71718,0.41345
2,100,0.01,0.7,0.7,10,0.0,5,0.70663,0.71719,0.40554
3,200,0.05,0.7,0.6,20,0.0,1,0.39057,0.71719,0.35231
3,100,0.01,0.7,0.7,5,1.0,5,0.67382,0.7172,0.40655
3,300,0.05,0.8,0.8,20,0.5,1,0.32719,0.7172,0.3866
3,300,0.1,0.6,0.8,20,1.0,10,0.3003,0.7172,0.3465
2,100,0.01,0.8,0.8,10,1.0,10,0.71851,0.71721,0.42315
3,200,0.1,0.8,0.6,5,0.5,5,0.25689,0.71721,0.40802
2,200,0.01,0.7,0.7,20,1.0,10,0.63099,0.71722,0.41022
3,100,0.05,0.8,0.6,5,1.0,1,0.42263,0.71724,0.41106
3,200,0.01,0.7,0.6,5,1.0,1,0.54095,0.71724,0.43003
2,200,0.01,0.6,0.6,20,0.0,1,0.60639,0.71725,0.39488
2,300,0.01,0.8,0.6,20,1.0,10,0.58256,0.71727,0.38956
2,100,0.01,0.6,0.7,5,1.0,1,0.69974,0.71728,0.39915
2,200,0.01,0.7,0.7,10,0.5,10,0.62771,0.71731,0.401
3,300,0.05,0.7,0.7,20,0.0,1,0.33486,0.71731,0.39237
2,100,0.01,0.6,0.6,20,0.5,1,0.70068,0.71732,0.39749
3,200,0.05,0.8,0.7,20,0.5,5,0.39065,0.71732,0.39047
3,200,0.1,0.8,0.7,10,1.0,10,0.29919,0.71732,0.39624
3,300,0.05,0.8,0.7,5,0.0,10,0.30662,0.71732,0.41427
2,100,0.01,0.8,0.7,5,0.0,5,0.70562,0.71733,0.41029
2,100,0.05,0.8,0.6,5,1.0,5,0.52022,0.71733,0.38075
3,200,0.01,0.6,0.6,5,0.5,10,0.58933,0.71733,0.40241
3,200,0.1,0.6,0.6,10,0.5,5,0.29875,0.71733,0.35787
3,300,0.1,0.8,0.7,10,0.0,1,0.1786,0.71733,0.3552
3,200,0.05,0.6,0.6,5,0.0,10,0.38415,0.71734,0.33932
2,200,0.01,0.6,0.6,20,0.5,5,0.62142,0.71737,0.4033
2,300,0.1,0.7,0.6,10,0.0,1,0.31657,0.71737,0.34754
3,100,0.01,0.8,0.7,20,1.0,10,0.6907,0.71737,0.40223
3,100,0.05,0.6,0.8,10,1.0,5,0.46444,0.71737,0.38746
3,200,0.05,0.8,0.6,20,1.0,1,0.39079,0.7174,0.36712
2,100,0.1,0.7,0.7,10,0.5,10,0.46989,0.71742,0.30341
3,300,0.1,0.7,0.6,10,0.5,1,0.19883,0.71743,0.4153
2,100,0.1,0.8,0.7,10,1.0,1,0.45148,0.71744,0.32836
2,200,0.01,0.7,0.7,20,0.0,10,0.62661,0.71746,0.40587
2,200,0.1,0.6,0.7,10,0.5,5,0.39541,0.71751,0.26342
2,300,0.01,0.7,0.6,20,0.5,10,0.58492,0.71752,0.393
3,300,0.05,0.6,0.6,10,0.0,5,0.3205,0.71752,0.32827
2,100,0.05,0.6,0.7,10,1.0,5,0.52634,0.71755,0.36227
3,200,0.01,0.8,0.6,5,0.0,5,0.54771,0.71755,0.43724
2,200,0.01,0.7,0.7,20,1.0,5,0.61989,0.71756,0.40243
2,300,0.1,0.6,0.6,20,1.0,1,0.37986,0.71757,0.30624
3,100,0.05,0.7,0.6,5,1.0,1,0.43173,0.71758,0.41195
3,200,0.01,0.8,0.6,5,0.5,5,0.55243,0.71759,0.43402
2,100,0.01,0.6,0.8,10,1.0,5,0.71165,0.7176,0.40254
2,200,0.01,0.6,0.7,20,0.0,10,0.62962,0.7176,0.41276
2,100,0.01,0.8,0.7,10,0.0,5,0.70563,0.71763,0.40913
2,100,0.1,0.6,0.7,10,0.5,10,0.47785,0.71763,0.28571
3,200,0.01,0.6,0.8,10,0.0,10,0.58306,0.71764,0.40609
3,300,0.1,0.7,0.7,5,0.5,10,0.2248,0.71764,0.35943
3,100,0.01,0.8,0.8,10,0.0,10,0.68136,0.71765,0.40943
3,200,0.05,0.6,0.6,5,1.0,10,0.40441,0.71765,0.32641
3,300,0.1,0.6,0.6,20,1.0,10,0.31353,0.71765,0.3552
2,100,0.05,0.7,0.6,20,0.5,5,0.53177,0.71766,0.35159
2,100,0.1,0.6,0.6,10,0.5,5,0.4686,0.71766,0.34237
2,100,0.05,0.7,0.7,10,1.0,1,0.51318,0.71768,0.38994
3,200,0.01,0.6,0.6,5,0.5,1,0.53909,0.71768,0.44012
3,100,0.01,0.8,0.8,5,0.0,10,0.67932,0.71771,0.41275
3,300,0.05,0.8,0.8,5,0.5,1,0.27032,0.71771,0.39629
2,200,0.01,0.6,0.7,5,1.0,5,0.62029,0.71774,0.40478
2,100,0.01,0.6,0.8,20,0.5,5,0.70973,0.71776,0.41269
2,100,0.05,0.7,0.7,5,0.0,10,0.52635,0.71776,0.37623
3,200,0.1,0.7,0.7,5,0.0,10,0.27137,0.71777,0.34405
3,200,0.1,0.8,0.6,10,1.0,5,0.28864,0.71777,0.37407
3,100,0.1,0.8,0.6,5,0.5,1,0.3335,0.71779,0.36888
2,100,0.05,0.8,0.7,20,0.0,1,0.51274,0.71782,0.38648
3,100,0.1,0.8,0.8,10,0.5,5,0.36073,0.71782,0.41618
2,300,0.01,0.7,0.6,20,1.0,10,0.58754,0.71784,0.39699
3,200,0.05,0.8,0.6,20,0.5,1,0.38136,0.71785,0.40542
3,200,0.1,0.6,0.7,5,1.0,10,0.309,0.71786,0.34114
2,100,0.05,0.7,0.7,20,0.5,5,0.52775,0.71787,0.37404
2,100,0.05,0.7,0.7,10,1.0,10,0.53298,0.7179,0.37845
3,300,0.01,0.7,0.6,5,0.0,10,0.5158,0.7179,0.41147
3,200,0.01,0.6,0.6,10,0.5,1,0.54507,0.71792,0.42728
3,200,0.1,0.8,0.8,20,0.5,1,0.28181,0.71793,0.43092
2,200,0.01,0.6,0.8,10,0.5,5,0.61742,0.71794,0.40306
2,200,0.01,0.6,0.6,5,0.0,10,0.62926,0.71795,0.40787
3,200,0.1,0.6,0.7,20,0.0,5,0.32864,0.71797,0.36589
2,100,0.05,0.6,0.8,10,1.0,10,0.53575,0.71798,0.37661
3,200,0.05,0.8,0.6,10,0.0,1,0.34407,0.71798,0.40094
3,300,0.1,0.8,0.7,10,0.0,10,0.21548,0.71798,0.41405
2,200,0.1,0.6,0.6,10,0.0,5,0.39359,0.71799,0.30673
3,300,0.1,0.7,0.6,20,1.0,5,0.28262,0.718,0.40881
2,200,0.1,0.6,0.7,10,1.0,10,0.41799,0.71801,0.2619
2,100,0.05,0.8,0.7,10,0.0,1,0.50215,0.71802,0.38347
2,200,0.01,0.6,0.7,10,0.0,5,0.61461,0.71803,0.40059
2,100,0.05,0.6,0.6,10,0.5,10,0.53721,0.71806,0.38451
2,100,0.01,0.6,0.7,10,0.5,1,0.69702,0.71807,0.39912
2,100,0.01,0.6,0.8,10,0.5,5,0.70958,0.71807,0.4031
2,300,0.01,0.8,0.6,5,1.0,5,0.56867,0.71808,0.39509
2,300,0.01,0.8,0.6,20,0.5,10,0.58008,0.71808,0.39126
2,200,0.01,0.6,0.7,5,1.0,1,0.60616,0.7181,0.40343
2,200,0.1,0.6,0.7,10,0.5,1,0.37995,0.71811,0.28154
2,300,0.01,0.8,0.6,20,1.0,5,0.57257,0.71811,0.39029
2,100,0.05,0.8,0.8,20,0.0,10,0.52629,0.71812,0.3861
3,100,0.01,0.8,0.8,10,1.0,10,0.68719,0.71812,0.40532
2,200,0.01,0.6,0.7,10,1.0,1,0.60689,0.71814,0.39978
2,200,0.01,0.6,0.7,10,0.5,10,0.63094,0.71815,0.40233
2,200,0.01,0.8,0.6,10,0.5,10,0.62454,0.71817,0.39573
3,100,0.05,0.8,0.7,20,0.0,1,0.44772,0.71817,0.38145
3,200,0.01,0.7,0.7,5,1.0,10,0.58155,0.71819,0.41566
3,100,0.1,0.8,0.6,10,1.0,5,0.37446,0.7182,0.34617
2,100,0.01,0.7,0.7,20,0.0,5,0.70708,0.71823,0.4016
2,100,0.01,0.8,0.7,10,1.0,5,0.70949,0.71824,0.40854
3,100,0.01,0.7,0.7,20,0.5,10,0.69411,0.71825,0.39668
3,200,0.01,0.8,0.6,10,1.0,10,0.57931,0.71825,0.4102
3,300,0.01,0.7,0.6,5,0.5,10,0.52127,0.71825,0.40374
2,200,0.01,0.6,0.7,10,0.5,1,0.60339,0.71827,0.39968
2,200,0.01,0.6,0.8,20,0.5,10,0.63152,0.7183,0.4152
2,100,0.1,0.6,0.6,10,0.5,10,0.48116,0.71832,0.33408
2,100,0.1,0.6,0.7,20,1.0,10,0.49199,0.71832,0.27742
2,200,0.01,0.8,0.6,5,1.0,1,0.60442,0.71832,0.39835
3,200,0.01,0.8,0.6,10,0.0,5,0.55043,0.71832,0.42994
2,100,0.1,0.6,0.6,5,1.0,10,0.48043,0.71833,0.33717
2,200,0.01,0.6,0.8,5,1.0,10,0.63201,0.71834,0.40621
2,200,0.1,0.7,0.7,5,0.5,10,0.40172,0.71834,0.27571
2,100,0.01,0.6,0.8,5,0.0,10,0.71856,0.71835,0.40871
2,200,0.01,0.6,0.8,5,0.5,5,0.61671,0.71835,0.40457
2,200,0.01,0.6,0.8,5,0.0,5,0.61315,0.71836,0.39935
2,200,0.01,0.6,0.8,10,0.5,10,0.6301,0.71836,0.40401
2,100,0.01,0.6,0.6,20,0.0,1,0.69809,0.71837,0.39528
3,300,0.1,0.8,0.7,10,1.0,5,0.23021,0.71837,0.42488
2,100,0.05,0.8,0.6,5,0.0,1,0.5025,0.71839,0.39441
3,100,0.1,0.7,0.6,20,0.0,1,0.38473,0.71839,0.37515
2,100,0.1,0.6,0.7,10,0.5,1,0.45278,0.7184,0.26994
2,100,0.1,0.8,0.8,10,0.5,1,0.44702,0.71841,0.35722
2,100,0.05,0.8,0.7,20,1.0,10,0.53214,0.71843,0.38308
2,200,0.01,0.8,0.6,20,0.0,1,0.60212,0.71845,0.39634
3,100,0.01,0.6,0.8,20,1.0,10,0.70217,0.71847,0.41
3,300,0.01,0.6,0.6,10,1.0,10,0.5433,0.71851,0.39664
2,100,0.05,0.7,0.7,5,0.5,5,0.51703,0.71853,0.38868
2,200,0.01,0.6,0.7,5,0.5,1,0.60284,0.71853,0.40401
2,100,0.1,0.6,0.7,10,1.0,10,0.48097,0.71854,0.27418
2,300,0.01,0.7,0.6,20,0.0,5,0.5711,0.71854,0.39775
3,300,0.1,0.8,0.8,10,1.0,10,0.24218,0.71855,0.38308
2,200,0.01,0.8,0.6,10,0.0,1,0.599,0.71856,0.4014
2,200,0.1,0.7,0.7,10,1.0,10,0.41433,0.71856,0.26058
2,100,0.05,0.8,0.7,5,0.5,5,0.51197,0.71859,0.38617
3,200,0.01,0.6,0.6,20,0.5,10,0.60072,0.71862,0.41387
3,200,0.01,0.7,0.7,5,0.5,10,0.57713,0.71862,0.41002
2,200,0.01,0.7,0.7,10,1.0,5,0.6184,0.71863,0.40046
3,100,0.1,0.6,0.7,10,0.5,10,0.40143,0.71863,0.30128
3,300,0.01,0.7,0.6,5,1.0,10,0.52678,0.71865,0.4013
2,100,0.01,0.6,0.7,5,0.5,1,0.69695,0.71866,0.3993
2,300,0.01,0.7,0.6,20,0.0,10,0.58232,0.71866,0.39462
2,100,0.05,0.6,0.8,5,1.0,1,0.51067,0.71867,0.36979
2,200,0.01,0.6,0.6,20,0.5,1,0.60949,0.71867,0.39529
3,300,0.1,0.8,0.8,20,0.5,5,0.23903,0.71868,0.43698
3,300,0.05,0.7,0.7,10,1.0,1,0.30571,0.71869,0.39558
2,200,0.1,0.6,0.6,10,1.0,1,0.3946,0.7187,0.34933
2,100,0.01,0.7,0.7,5,0.5,5,0.70859,0.71871,0.40763
2,200,0.01,0.7,0.8,5,1.0,10,0.62891,0.71871,0.40117
2,100,0.1,0.7,0.7,5,0.0,5,0.44968,0.71872,0.29753
2,100,0.01,0.6,0.7,20,0.5,1,0.6978,0.71873,0.39346
2,200,0.01,0.6,0.7,20,0.5,5,0.61988,0.71873,0.40427
2,200,0.01,0.7,0.8,20,1.0,5,0.61944,0.71873,0.39802
2,100,0.05,0.8,0.8,20,1.0,5,0.52246,0.71874,0.37786
3,300,0.1,0.8,0.7,10,1.0,10,0.2445,0.71874,0.39274
2,200,0.01,0.6,0.8,20,1.0,10,0.63416,0.71875,0.41307
3,300,0.1,0.8,0.8,5,0.0,10,0.19664,0.71875,0.35996
2,300,0.01,0.7,0.6,5,0.0,10,0.57763,0.71876,0.40186
3,100,0.1,0.6,0.8,20,0.0,1,0.40025,0.71876,0.40886
2,200,0.01,0.7,0.8,5,0.0,10,0.62409,0.71877,0.39802
3,100,0.01,0.6,0.7,5,1.0,5,0.67947,0.71878,0.39814
3,100,0.05,0.8,0.6,10,0.0,5,0.4364,0.71878,0.40781
2,200,0.1,0.6,0.6,10,0.5,1,0.38743,0.71879,0.34961
3,200,0.01,0.6,0.6,20,0.0,10,0.59664,0.7188,0.41384
2,300,0.01,0.7,0.6,5,0.5,5,0.56824,0.71881,0.40792
3,100,0.01,0.7,0.6,20,0.0,1,0.65948,0.71881,0.41618
3,100,0.01,0.7,0.7,20,0.0,10,0.691,0.71881,0.40315
3,300,0.01,0.7,0.6,5,0.5,5,0.50277,0.71881,0.41483
3,300,0.05,0.6,0.6,5,1.0,1,0.30446,0.71881,0.37759
3,300,0.1,0.6,0.6,5,1.0,1,0.21592,0.71882,0.40092
2,100,0.1,0.6,0.7,5,0.5,5,0.46455,0.71883,0.26182
2,200,0.1,0.7,0.7,10,0.0,5,0.38353,0.71886,0.29449
2,100,0.01,0.7,0.7,5,0.0,5,0.70635,0.71887,0.40284
2,200,0.01,0.6,0.8,5,0.5,10,0.62938,0.71887,0.40842
2,200,0.05,0.7,0.8,20,1.0,5,0.4803,0.71887,0.34069
3,100,0.05,0.7,0.6,20,1.0,10,0.49828,0.71887,0.37671
2,200,0.01,0.6,0.8,10,0.0,10,0.62731,0.71888,0.40246
2,300,0.01,0.7,0.8,20,1.0,10,0.58567,0.71888,0.39859
2,300,0.01,0.7,0.6,5,1.0,1,0.56031,0.71889,0.40505
2,100,0.05,0.8,0.7,10,1.0,5,0.51624,0.7189,0.38204
2,200,0.1,0.6,0.7,10,1.0,5,0.40517,0.7189,0.23485
3,200,0.1,0.8,0.7,10,1.0,5,0.28399,0.71893,0.40869
3,100,0.01,0.6,0.6,20,0.5,1,0.66768,0.71894,0.41329
2,300,0.01,0.7,0.6,10,1.0,1,0.56127,0.71895,0.40298
3,300,0.1,0.8,0.7,5,1.0,5,0.21083,0.71895,0.41402
2,200,0.01,0.6,0.7,10,0.0,10,0.62808,0.71897,0.39903
3,300,0.01,0.6,0.8,10,0.0,10,0.52533,0.71897,0.40052
3,100,0.01,0.7,0.6,5,0.0,1,0.64551,0.71898,0.4415
2,300,0.01,0.8,0.6,10,1.0,5,0.56905,0.71899,0.3917
2,100,0.1,0.6,0.7,5,1.0,5,0.46939,0.71901,0.25612
3,300,0.01,0.6,0.8,10,1.0,10,0.537,0.71901,0.39622
