feature
"avg_iews_anom_z_(-18.0,242.0)"
"avg_iews_anom_z_(-18.0,244.0)"
"avg_iews_anom_z_(-18.0,246.0)"
"avg_iews_anom_z_(-18.0,248.0)"
"avg_iews_anom_z_(-18.0,250.0)"
"avg_iews_anom_z_(-18.0,252.0)"
"avg_iews_anom_z_(-18.0,254.0)"
"avg_iews_anom_z_(-18.0,256.0)"
"avg_iews_anom_z_(-18.0,258.0)"
"avg_iews_anom_z_(-18.0,260.0)"
"avg_iews_anom_z_(-18.0,262.0)"
"avg_iews_anom_z_(-18.0,264.0)"
"avg_iews_anom_z_(-18.0,266.0)"
"avg_iews_anom_z_(-18.0,268.0)"
"avg_iews_anom_z_(-18.0,270.0)"
"avg_iews_anom_z_(-18.0,272.0)"
"avg_iews_anom_z_(-18.0,274.0)"
"avg_iews_anom_z_(-18.0,276.0)"
"avg_iews_anom_z_(-18.0,278.0)"
"avg_iews_anom_z_(-18.0,280.0)"
"avg_iews_anom_z_(-2.0,120.0)"
"avg_iews_anom_z_(-2.0,122.0)"
"avg_iews_anom_z_(-2.0,124.0)"
"avg_iews_anom_z_(-2.0,126.0)"
"avg_iews_anom_z_(-2.0,128.0)"
"avg_iews_anom_z_(-2.0,130.0)"
"avg_iews_anom_z_(-2.0,132.0)"
"avg_iews_anom_z_(-2.0,134.0)"
"avg_iews_anom_z_(-2.0,136.0)"
"avg_iews_anom_z_(-2.0,138.0)"
"avg_iews_anom_z_(-2.0,140.0)"
"avg_iews_anom_z_(-2.0,142.0)"
"avg_iews_anom_z_(-2.0,144.0)"
"avg_iews_anom_z_(-2.0,146.0)"
"avg_iews_anom_z_(-2.0,148.0)"
"avg_iews_anom_z_(-2.0,150.0)"
"avg_iews_anom_z_(-2.0,152.0)"
"avg_iews_anom_z_(-2.0,154.0)"
"avg_iews_anom_z_(-2.0,156.0)"
"avg_iews_anom_z_(-2.0,158.0)"
"avg_iews_anom_z_(-2.0,160.0)"
"avg_iews_anom_z_(-2.0,162.0)"
"avg_iews_anom_z_(-2.0,164.0)"
"avg_iews_anom_z_(-2.0,166.0)"
"avg_iews_anom_z_(-2.0,168.0)"
"avg_iews_anom_z_(-2.0,170.0)"
"avg_iews_anom_z_(-2.0,172.0)"
"avg_iews_anom_z_(-2.0,174.0)"
"avg_iews_anom_z_(-2.0,176.0)"
"avg_iews_anom_z_(-2.0,178.0)"
"avg_iews_anom_z_(-2.0,180.0)"
"avg_iews_anom_z_(-2.0,182.0)"
"avg_iews_anom_z_(-2.0,184.0)"
"avg_iews_anom_z_(-2.0,186.0)"
"avg_iews_anom_z_(-2.0,188.0)"
"avg_iews_anom_z_(-2.0,190.0)"
"avg_iews_anom_z_(-2.0,192.0)"
"avg_iews_anom_z_(-2.0,194.0)"
"avg_iews_anom_z_(-2.0,196.0)"
"avg_iews_anom_z_(-2.0,198.0)"
