n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,val_rmse,val_acc
500,5,0.05,1.0,0.85,5,0.1,0.6438257796134433,0.5862309446293278
300,4,0.1,1.0,0.7,5,0.0,0.6438427689436775,0.5612931497560542
500,6,0.1,0.85,1.0,5,0.1,0.6438620783824583,0.5146053394249125
300,6,0.1,1.0,0.85,5,0.1,0.6439655128778891,0.5748319918850665
500,6,0.1,1.0,0.85,5,0.1,0.6439655128778891,0.5748319918850665
500,4,0.05,0.7,0.7,3,0.1,0.6439974813048597,0.5372859269506984
300,5,0.1,0.85,1.0,1,0.0,0.6440576495842477,0.5022120512918484
300,6,0.1,0.85,0.85,1,0.0,0.6441266546845625,0.4970609768643919
500,6,0.05,0.85,0.7,3,1.0,0.6441648945890852,0.507495159813568
300,4,0.1,1.0,0.85,5,0.0,0.6441701043985627,0.5378051295017108
300,4,0.05,1.0,0.85,3,0.1,0.6441803487251506,0.5467735866955561
500,6,0.1,0.85,0.85,1,0.0,0.64421166192029,0.49700558807463546
300,6,0.05,0.7,1.0,5,0.0,0.6442502764708128,0.5392900104021817
500,5,0.05,0.85,0.7,3,0.0,0.6443117351252439,0.5203897276139539
300,5,0.05,0.7,1.0,5,1.0,0.6443714198266612,0.551170796158079
300,5,0.1,0.85,0.7,3,1.0,0.6446164565673874,0.5247956656301105
300,5,0.1,1.0,0.7,5,0.0,0.6446171335875275,0.5459399430636402
500,5,0.1,1.0,1.0,3,0.0,0.6447303557748105,0.5376282612198918
300,6,0.05,1.0,0.85,5,1.0,0.6448604056984295,0.5523768111172328
500,6,0.05,1.0,0.85,5,1.0,0.6448604056984295,0.5523768111172328
300,5,0.05,0.7,0.7,5,1.0,0.6450372025950434,0.5146181614084269
300,5,0.1,1.0,0.7,5,0.1,0.6450587864145488,0.49426464377462026
500,5,0.1,1.0,0.7,5,0.1,0.6450587864145488,0.49426464377462026
500,4,0.1,1.0,0.85,5,0.0,0.6452028921711996,0.5352760577197027
500,6,0.05,0.7,0.85,3,0.1,0.6452364172530698,0.5246840135835553
300,4,0.1,0.7,1.0,1,0.0,0.6452841886599646,0.5552290474373929
500,5,0.05,0.85,0.85,3,0.0,0.6453502563209171,0.5010076104417971
500,4,0.05,1.0,0.85,1,0.0,0.6454427913734461,0.5171529307210753
300,6,0.05,0.7,0.85,3,0.1,0.6456131422537411,0.5233810352586913
500,5,0.05,0.7,0.7,3,1.0,0.6457372127471049,0.5326713670259298
500,5,0.05,0.85,0.85,3,0.1,0.6458006813276683,0.49777073116818504
300,5,0.1,0.85,0.7,1,0.0,0.6458059069175528,0.40735296184349895
300,5,0.05,0.7,1.0,5,0.0,0.645828158613839,0.5321364472899998
300,5,0.1,1.0,1.0,3,0.1,0.6459398085072343,0.5276453336141764
500,5,0.1,1.0,1.0,3,0.1,0.6459398085072343,0.5276453336141764
500,5,0.1,1.0,0.7,5,0.0,0.6463410740289499,0.5447570955177147
300,5,0.05,0.85,0.85,1,0.0,0.6463737210796268,0.5175657630154666
500,6,0.05,0.7,1.0,5,0.0,0.6464068058326894,0.5401797939070114
500,5,0.1,0.85,0.7,1,0.0,0.6464249541037431,0.40652574186709567
300,5,0.1,1.0,1.0,1,0.1,0.6465221004101688,0.5016639422055625
500,5,0.1,1.0,1.0,1,0.1,0.6465221004101688,0.5016639422055625
300,6,0.1,1.0,0.7,5,0.1,0.6466487293837977,0.5280048882886214
500,6,0.1,1.0,0.7,5,0.1,0.6466487293837977,0.5280048882886214
300,5,0.05,0.7,1.0,5,0.1,0.6467182353149985,0.5159784645512604
500,4,0.05,1.0,0.7,1,0.0,0.6467700732192686,0.5101016279747911
300,4,0.05,1.0,0.7,1,0.0,0.6467806827981667,0.520244508390727
300,5,0.05,1.0,0.85,1,1.0,0.6468884745288803,0.515832008810575
500,5,0.05,1.0,0.85,1,1.0,0.6468884745288803,0.515832008810575
500,4,0.1,0.7,1.0,1,0.0,0.6469909971765033,0.556584045926363
300,5,0.1,0.7,0.85,1,0.0,0.6471633188977783,0.5147143435407416
500,4,0.1,0.7,0.7,5,0.1,0.6471873847333579,0.6012262122761178
500,4,0.05,0.85,0.85,5,1.0,0.6472259056630252,0.5358781463864623
500,5,0.05,0.7,1.0,5,0.0,0.6472400659051247,0.5275830269106884
300,4,0.1,0.7,0.7,5,0.1,0.6472551374805823,0.5993578102603204
500,5,0.1,0.7,0.85,1,0.0,0.6472569317547014,0.5146861494269823
300,4,0.05,0.85,0.85,1,1.0,0.6472704660229066,0.5441503017878799
300,5,0.1,1.0,1.0,5,0.1,0.6474155170892325,0.5702265544478518
500,5,0.1,1.0,1.0,5,0.1,0.6474155170892325,0.5702265544478518
500,4,0.05,0.7,0.7,3,1.0,0.6474384216700882,0.5595521129750997
500,4,0.05,0.7,0.85,3,1.0,0.6475159087435034,0.5961121611602728
500,5,0.1,0.85,0.7,3,1.0,0.6476243666531848,0.5215024424349258
500,5,0.05,0.7,0.7,5,1.0,0.6476313621722695,0.5138558577514847
500,4,0.05,0.85,0.85,3,0.0,0.6476542350955093,0.5203973099866863
500,5,0.05,0.85,0.85,1,0.0,0.6478109821667333,0.518198215550436
300,4,0.1,0.7,0.85,1,0.0,0.6478140922590544,0.5380645193673571
300,6,0.05,1.0,1.0,1,0.1,0.6482917561228351,0.561320848855462
300,4,0.05,0.7,0.85,1,1.0,0.6483168294942063,0.5641733729005609
500,6,0.05,1.0,1.0,1,0.1,0.6484586777747454,0.5610768620565855
300,5,0.05,1.0,0.7,3,0.0,0.6487220081496946,0.5070725293402292
300,6,0.1,0.7,0.85,1,0.1,0.6488574783748434,0.5038889020413957
300,5,0.05,0.7,0.85,5,0.1,0.6489057151285822,0.5828602363823103
500,6,0.1,0.7,0.85,1,0.1,0.6493413526997462,0.5031669275421892
500,4,0.1,0.7,0.7,3,0.0,0.6493722842582708,0.5256035335182193
300,4,0.1,0.7,0.7,3,0.0,0.6494216641855344,0.5244116391159862
500,4,0.05,0.85,0.85,1,1.0,0.6495469495873833,0.5381589574819248
500,4,0.1,1.0,0.7,5,0.0,0.6497256328728471,0.5567779808033172
300,4,0.1,1.0,0.7,1,0.1,0.6497404439338361,0.5648160839002626
500,5,0.05,1.0,0.85,1,0.0,0.6497654575315746,0.5389337301376081
300,6,0.05,0.85,0.7,3,0.1,0.6498098887666325,0.5009966901907333
500,4,0.05,1.0,0.85,3,0.1,0.6498933445707546,0.5462349585304177
500,4,0.1,0.7,0.85,1,0.0,0.6498981276345778,0.5367477917307453
300,5,0.1,0.7,0.85,3,0.1,0.649939665594242,0.5318393594364009
300,5,0.1,0.85,0.7,3,0.0,0.6500375673567492,0.4843234715221302
500,5,0.1,0.85,0.7,3,0.0,0.6500478633457565,0.48469496094220205
300,4,0.05,0.7,1.0,5,0.0,0.6501475878230966,0.5255395535258961
500,5,0.1,0.7,0.85,3,0.1,0.6501886952468873,0.5319344767726716
500,4,0.05,0.7,0.85,5,0.0,0.6503439761495585,0.5483606692369614
500,5,0.05,0.7,0.85,5,0.1,0.6503511848948058,0.5820276278953403
300,5,0.1,1.0,0.85,3,0.0,0.6503820416288573,0.5317051697064664
300,6,0.1,0.85,0.85,1,1.0,0.6504753392159242,0.5355098745042556
300,6,0.1,0.7,0.7,3,0.0,0.6505538086318952,0.5089406380613478
500,5,0.05,0.7,1.0,5,1.0,0.6506336894827657,0.5535810769478319
300,5,0.05,1.0,0.85,1,0.0,0.6506684829580743,0.5365951270551055
500,6,0.1,0.7,0.7,3,0.0,0.650708191147796,0.5087003541422471
300,4,0.1,1.0,0.85,3,1.0,0.6507468464842815,0.5081793150946786
500,4,0.1,1.0,0.85,3,1.0,0.6507468464842815,0.5081793150946786
500,5,0.1,1.0,0.85,3,0.0,0.6507939095037971,0.5312960954144144
500,6,0.05,0.85,0.7,3,0.1,0.6511766423137269,0.49945521710102486
300,5,0.1,0.85,0.85,1,0.0,0.651181213404783,0.500658228584874
300,6,0.05,1.0,1.0,5,0.1,0.6513857311529387,0.5246835749782174
500,5,0.1,0.85,0.85,1,0.0,0.6514280628157189,0.5003737843402215
300,6,0.1,0.85,0.85,5,0.1,0.6515338399799943,0.48511793034320005
500,5,0.05,1.0,0.7,3,0.0,0.6515490656853998,0.5038968809651849
300,6,0.05,0.85,0.7,1,1.0,0.6515829501340671,0.4883756354021516
500,6,0.05,0.85,0.7,1,1.0,0.6517013648649561,0.48901522509409423
300,5,0.1,1.0,0.85,1,0.1,0.6517563605890704,0.5073828463680596
500,5,0.1,1.0,0.85,1,0.1,0.6517563605890704,0.5073828463680596
500,6,0.1,0.85,0.85,5,0.1,0.6517953888925146,0.48454809952104194
500,4,0.1,0.7,0.85,5,1.0,0.6518388189275623,0.6006903799464105
300,4,0.1,1.0,0.85,5,1.0,0.6518423624933269,0.4943744536223997
500,4,0.1,1.0,0.85,5,1.0,0.6518423624933269,0.4943744536223997
500,4,0.1,1.0,0.85,3,0.1,0.6520255751314964,0.500972684447385
500,6,0.05,1.0,1.0,5,0.1,0.6523573259300878,0.5248156687593832
300,4,0.1,0.7,0.85,3,0.1,0.6524914108325577,0.5387481957539669
300,6,0.1,1.0,1.0,5,0.0,0.6525231420478502,0.5368540453183751
300,4,0.05,0.7,0.7,5,1.0,0.6525273011618856,0.5183288575188492
300,6,0.1,1.0,0.85,3,0.1,0.6525749813172729,0.510917700253582
500,6,0.1,1.0,0.85,3,0.1,0.6525749813172729,0.510917700253582
300,6,0.1,0.85,0.85,5,0.0,0.6525974366447466,0.5465761659353428
500,6,0.1,1.0,1.0,5,0.0,0.6527094755469665,0.5369686918172489
300,4,0.1,1.0,0.85,3,0.1,0.652736768398245,0.49940266987235205
300,6,0.1,1.0,0.7,3,0.0,0.6528364360724298,0.533288383805749
500,6,0.1,0.85,0.85,1,1.0,0.6528390726880429,0.5333359573398067
500,6,0.1,1.0,0.7,3,0.0,0.6529131575613036,0.5330452876052323
500,4,0.1,1.0,0.7,1,0.1,0.6529316559395901,0.5632904379249537
500,6,0.1,0.7,0.85,5,0.1,0.652954100551995,0.5281165964599227
300,6,0.1,0.7,0.85,5,0.1,0.6529686792669813,0.5274168457901527
500,6,0.1,0.85,0.85,5,0.0,0.6530014581780506,0.546144744815475
300,5,0.05,1.0,1.0,3,0.0,0.6530196821959934,0.526405154686656
300,5,0.1,1.0,1.0,5,1.0,0.6530916856984524,0.5177672678777777
500,5,0.1,1.0,1.0,5,1.0,0.6530916856984524,0.5177672678777777
300,6,0.1,0.7,1.0,5,0.0,0.6531300682475868,0.5646651751315102
300,5,0.05,1.0,1.0,5,0.0,0.6531455361756894,0.4893405997643143
500,4,0.1,0.7,0.85,1,1.0,0.6531918711861644,0.5720932547278554
300,6,0.1,1.0,0.7,1,1.0,0.6533818980410866,0.5178008031719756
500,6,0.1,1.0,0.7,1,1.0,0.6533818980410866,0.5178008031719756
500,6,0.1,0.7,1.0,5,0.0,0.6534785310584879,0.5640092812477318
300,6,0.1,1.0,0.85,5,0.0,0.6535022396751506,0.4974543778672378
500,4,0.1,0.7,0.85,3,0.1,0.6536130925212598,0.5366867610503719
300,6,0.1,0.7,0.7,3,1.0,0.6537093570434825,0.5602629717479725
500,5,0.1,0.7,0.7,5,1.0,0.6538233951663365,0.5670527180999421
500,4,0.05,0.7,1.0,5,0.0,0.6538413730366096,0.5303501223228322
500,6,0.1,0.7,0.7,3,1.0,0.6538888309505961,0.5583714741225348
300,5,0.1,1.0,0.85,5,1.0,0.6539796149456268,0.504404918832177
500,5,0.1,1.0,0.85,5,1.0,0.6539796149456268,0.504404918832177
500,6,0.1,1.0,0.85,5,0.0,0.6540363285770042,0.4969696240176864
500,5,0.05,0.7,1.0,5,0.1,0.654056221437818,0.5117822459355318
300,6,0.1,0.7,1.0,3,0.0,0.6540593703932828,0.5103177730624141
300,5,0.1,0.7,0.7,5,1.0,0.6540783004299667,0.5660317651949412
500,6,0.1,0.7,1.0,3,0.0,0.6540895918454315,0.5104523288685542
500,6,0.1,1.0,0.7,1,0.0,0.654245655102002,0.5810590399048626
300,6,0.1,1.0,0.7,1,0.0,0.6542463304259444,0.5810589863664639
300,6,0.1,0.7,0.7,1,0.0,0.6542970251745154,0.49912900649793845
500,6,0.1,0.7,0.7,1,0.0,0.6543896571517718,0.4987207358180566
500,4,0.05,0.7,0.85,1,0.1,0.6545029237648373,0.5501956723182729
300,4,0.1,0.7,0.85,1,1.0,0.654541822561612,0.5691891080231616
300,4,0.1,0.7,1.0,3,0.0,0.6546832367653795,0.5492710740033058
500,5,0.05,1.0,1.0,3,0.0,0.6547003427193148,0.5229057139898113
300,5,0.05,0.85,1.0,3,0.0,0.6550646626068075,0.4828109947122155
500,4,0.05,0.7,0.85,1,1.0,0.6553590597134519,0.5619506829250949
500,4,0.1,0.7,1.0,3,0.0,0.655673208013774,0.5493804832608984
500,5,0.1,0.7,1.0,1,0.1,0.6558586690646779,0.5656499427031013
300,6,0.1,0.7,1.0,1,1.0,0.6559173727798606,0.484947180202479
300,5,0.1,1.0,0.85,5,0.1,0.656208099723159,0.503638813830738
300,5,0.05,0.7,1.0,1,0.0,0.6562181412401442,0.5065342183546748
500,5,0.1,1.0,0.85,5,0.1,0.6562279528235669,0.5036478448959689
300,5,0.1,0.7,1.0,1,0.1,0.6563737174457118,0.5651132685964361
300,4,0.1,0.7,0.85,5,1.0,0.6564583892368672,0.596070819075705
300,5,0.05,0.7,1.0,3,0.1,0.6567385503731705,0.5144294176452914
300,6,0.1,0.85,0.85,3,0.1,0.6567615582512628,0.47208247353886695
500,6,0.1,0.85,0.85,3,0.1,0.6568395118289218,0.4716817239664207
300,6,0.1,1.0,1.0,5,1.0,0.6569339497236341,0.5189983608597344
500,6,0.1,1.0,1.0,5,1.0,0.6569339497236341,0.5189983608597344
300,6,0.1,1.0,1.0,3,1.0,0.657109832605816,0.5012529766192867
500,6,0.1,1.0,1.0,3,1.0,0.657109832605816,0.5012529766192867
500,6,0.05,1.0,1.0,5,0.0,0.6573527373101694,0.5255467879034901
300,6,0.05,1.0,1.0,3,1.0,0.6574077761842559,0.49541190437442545
500,6,0.05,1.0,1.0,3,1.0,0.6574077761842559,0.49541190437442545
300,6,0.1,0.7,1.0,3,1.0,0.6574281971588308,0.5273476992472815
300,6,0.05,1.0,1.0,5,0.0,0.6574859055421971,0.5235119523027059
300,5,0.1,0.7,0.85,3,1.0,0.6578777712805229,0.5739151633392391
500,6,0.1,0.7,1.0,1,1.0,0.657908492094066,0.4855502915661839
500,5,0.05,0.85,1.0,3,0.0,0.6579809933004579,0.4795338710700287
500,6,0.1,0.7,1.0,3,1.0,0.6580078550017979,0.5264450379747819
500,5,0.05,1.0,1.0,5,0.0,0.658098278903582,0.48515887958738796
300,4,0.1,0.7,0.85,3,1.0,0.6581156471588581,0.560079664872065
300,5,0.05,1.0,1.0,5,0.1,0.6584906097352248,0.5080601547777447
300,5,0.05,1.0,1.0,3,0.1,0.6585028877079968,0.4798428274859778
500,5,0.05,0.7,1.0,3,0.1,0.6586718503417397,0.5097274990266527
500,5,0.05,0.7,1.0,1,0.0,0.6590414649354217,0.5024740595925531
500,5,0.1,0.7,0.85,3,1.0,0.659071027527507,0.5730098654088779
300,6,0.1,1.0,1.0,1,0.0,0.659345133729265,0.5683116744555053
500,6,0.1,1.0,1.0,1,0.0,0.6593659282049028,0.5682530573874838
500,4,0.1,0.7,1.0,3,0.1,0.6595962278288293,0.5320859501057826
300,4,0.1,0.7,1.0,3,0.1,0.6597061965509653,0.5327770047435266
300,6,0.05,0.85,0.85,1,0.1,0.6602882865983369,0.4631264114390067
500,4,0.05,0.7,0.7,5,1.0,0.6615835593139391,0.5150570704098077
300,5,0.1,1.0,1.0,5,0.0,0.6616130192267724,0.5471556613839017
300,5,0.1,0.85,0.85,3,0.1,0.6616465527253679,0.49235043036455817
500,6,0.05,0.85,0.85,1,0.1,0.6618436856623905,0.46147039896604225
500,5,0.1,0.85,0.85,3,0.1,0.6622000208192281,0.4921254677948262
500,5,0.05,1.0,1.0,3,0.1,0.6622531147758143,0.4773618025163488
500,5,0.1,1.0,1.0,5,0.0,0.6623741296700892,0.5469099874278421
300,6,0.05,1.0,1.0,1,1.0,0.662399892955254,0.5190654497146995
500,6,0.05,1.0,1.0,1,1.0,0.662399892955254,0.5190654497146995
500,6,0.05,1.0,1.0,3,0.1,0.6628286281868985,0.4912140792936441
300,6,0.05,1.0,1.0,3,0.1,0.662925851889669,0.49047114991933927
500,5,0.05,1.0,1.0,5,0.1,0.6629402331534119,0.5055152035201244
300,6,0.05,0.7,1.0,3,0.0,0.6630603337211358,0.47092250524317214
500,4,0.1,0.7,0.85,3,1.0,0.6639773978726329,0.5582546194833288
500,6,0.05,0.7,1.0,3,0.0,0.664430767350643,0.46910420116478124
300,6,0.1,1.0,1.0,3,0.1,0.6644328341586471,0.5209799110387618
500,6,0.1,1.0,1.0,3,0.1,0.6644328341586471,0.5209799110387618
300,5,0.1,0.85,0.85,3,1.0,0.6646616193201902,0.5241984365953777
300,6,0.1,1.0,1.0,1,1.0,0.6646695068601303,0.5113914024540721
500,6,0.1,1.0,1.0,1,1.0,0.6646695068601303,0.5113914024540721
300,6,0.05,1.0,0.85,1,0.1,0.6661461235072291,0.5377853011096075
500,6,0.05,1.0,0.85,1,0.1,0.6666160650739121,0.5373432141760353
500,5,0.1,0.85,0.85,3,1.0,0.6668716679555424,0.5218238794400192
500,6,0.1,0.7,0.85,1,1.0,0.6669173869551023,0.5041069255528977
300,6,0.05,1.0,0.85,1,0.0,0.6675800711139641,0.5554175685576104
300,6,0.1,1.0,0.85,1,0.1,0.6683280908719046,0.501618647491514
500,6,0.1,1.0,0.85,1,0.1,0.6683280908719046,0.501618647491514
500,6,0.05,1.0,0.85,1,0.0,0.6684672237751763,0.5521747043059659
300,6,0.1,0.7,0.85,1,1.0,0.6691329750845508,0.5014993445770558
500,6,0.1,0.7,0.7,5,0.1,0.6697546700508189,0.5185933554878264
300,6,0.1,0.7,0.7,5,0.1,0.6699089179390093,0.5182743752007215
300,5,0.05,0.7,1.0,3,0.0,0.6699735396312764,0.5075045890496438
300,4,0.1,0.7,1.0,5,1.0,0.6709487615068525,0.5710000753456179
300,4,0.1,0.7,0.85,1,0.1,0.6711512461455575,0.5490178804414377
500,5,0.1,0.7,1.0,1,1.0,0.6712270626141129,0.5248466448026428
300,5,0.1,0.7,1.0,1,1.0,0.6714887798358795,0.5234593803520295
500,6,0.1,0.85,1.0,1,0.1,0.6715819749997437,0.46026487006092137
500,4,0.1,0.7,0.85,1,0.1,0.6716607937205705,0.5463322258669057
300,6,0.1,0.85,1.0,1,0.1,0.6717595510730132,0.46038091134780756
300,6,0.1,1.0,0.85,3,0.0,0.6720303437760309,0.4656626316599156
500,6,0.1,1.0,0.85,3,0.0,0.6720520217011647,0.46558005685170045
500,5,0.05,0.7,1.0,3,0.0,0.6722428660539961,0.5103684896580664
500,4,0.1,0.7,1.0,5,1.0,0.6729577573007699,0.5703267399173441
300,6,0.05,1.0,0.85,3,0.1,0.6733102374778301,0.5187599419077648
500,5,0.1,0.7,1.0,1,0.0,0.6737090039177884,0.5178461334223778
500,5,0.1,0.7,1.0,3,1.0,0.6737593332646695,0.5121256916176319
300,5,0.1,0.7,1.0,1,0.0,0.6739470845894866,0.5185745547572668
500,6,0.05,1.0,0.85,3,0.1,0.6742519429975282,0.5183952087204298
300,5,0.1,0.7,1.0,3,1.0,0.6747605439347469,0.5112145554857599
300,4,0.1,0.7,1.0,1,1.0,0.6749216749642984,0.5442016499618202
500,4,0.1,0.7,1.0,1,1.0,0.6756298981814207,0.5421488298790721
300,5,0.1,1.0,1.0,1,0.0,0.6758473651318401,0.4982243023384473
500,5,0.1,1.0,1.0,1,0.0,0.6762117540172546,0.4973658670155971
300,4,0.1,0.7,0.7,1,0.0,0.6766342994222472,0.5245618691150749
500,6,0.1,0.85,1.0,1,0.0,0.6777270824726616,0.4602109195427613
300,6,0.1,0.85,1.0,1,0.0,0.6777295534059098,0.4601713487513297
500,4,0.1,0.7,0.7,1,0.0,0.6778081854426605,0.5208867164691776
300,5,0.1,0.7,0.85,5,0.1,0.6782804905583183,0.582522471075794
500,4,0.1,0.7,0.7,1,0.1,0.6790836820255441,0.554388482271274
500,5,0.1,0.7,0.85,5,0.1,0.6791437012159723,0.5803720318779066
300,4,0.1,0.7,0.7,1,0.1,0.6796734226390035,0.5559110263738385
300,6,0.1,0.7,1.0,1,0.0,0.6824850290217557,0.4602262995164605
500,6,0.1,0.7,1.0,1,0.0,0.6825190342854619,0.460237223207736
500,5,0.1,0.7,0.85,5,1.0,0.6830422545670551,0.5289714750106848
300,6,0.1,0.7,1.0,3,0.1,0.6843156061942882,0.5066558829223287
500,6,0.1,0.7,1.0,3,0.1,0.6847235196383274,0.506664063978303
300,5,0.1,0.7,0.85,5,1.0,0.685052405335491,0.5260923527537434
300,6,0.1,0.7,0.85,1,0.0,0.6863366602464473,0.44225798390072957
500,6,0.1,0.7,0.85,1,0.0,0.6863839973465741,0.44211613442058656
500,6,0.1,1.0,1.0,3,0.0,0.6870076028520381,0.5025315777650983
300,6,0.1,1.0,1.0,3,0.0,0.6870453563732447,0.502400885701523
300,6,0.1,1.0,0.85,1,0.0,0.6887537595914485,0.5516664604551011
500,6,0.1,1.0,0.85,1,0.0,0.6887714291864093,0.5515634150482522
300,4,0.1,0.7,0.85,3,0.0,0.6895409427630449,0.5102515669818741
300,4,0.1,0.7,0.7,3,0.1,0.6919212170658182,0.5094524210587176
500,4,0.1,0.7,0.7,3,0.1,0.6929478485661398,0.5088105232973362
300,5,0.1,0.7,1.0,5,0.1,0.6936921955937921,0.4953543124715096
500,4,0.1,0.7,0.85,3,0.0,0.6941564105418725,0.5078039548299663
500,5,0.1,0.7,1.0,5,0.1,0.6946701343448584,0.4944355665220981
300,4,0.1,0.7,1.0,3,1.0,0.6946994424379115,0.5109909080408562
500,4,0.1,0.7,1.0,3,1.0,0.697340717989582,0.5109366607262816
300,4,0.1,0.7,0.85,5,0.1,0.6985823257361589,0.5027453219411965
500,4,0.1,0.7,0.85,5,0.1,0.7032302745188793,0.4979946234158289
