max_depth,n_estimators,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,train_rmse,val_rmse,val_acc
3,200,0.1,0.8,0.6,20,0.5,10,0.2664142498687563,0.6661821706989735,0.5479124969646916
3,100,0.05,0.6,0.8,10,0.5,10,0.4286902225892148,0.6661962065250743,0.5748939788248766
2,100,0.1,0.6,0.7,10,1.0,10,0.4455052573424329,0.6662015537366687,0.560345730689887
2,300,0.1,0.6,0.8,10,1.0,10,0.31812078789883885,0.666208240413475,0.5438625542162305
2,300,0.01,0.8,0.6,10,0.0,10,0.5510579674217864,0.6662201375039326,0.5322374860551096
2,300,0.01,0.7,0.6,20,0.0,1,0.5374913709825742,0.666223450106584,0.5337265751758261
3,300,0.01,0.6,0.7,10,0.5,1,0.45497811427986506,0.6662529430540176,0.5464220979106613
3,300,0.01,0.6,0.8,20,0.0,1,0.4795831463932591,0.666255497691646,0.5489701583875598
3,200,0.1,0.6,0.6,10,0.5,10,0.2574356837960068,0.66626324125933,0.540838551128147
2,300,0.01,0.6,0.7,10,0.0,10,0.5550074959980145,0.6662712696828351,0.546099782567994
2,300,0.01,0.8,0.6,5,0.0,5,0.5413815837323553,0.6663083480992513,0.533492652971614
3,200,0.1,0.7,0.6,20,0.5,5,0.2598452599446514,0.6663231115930056,0.5529986304815617
3,100,0.1,0.8,0.7,5,0.5,1,0.28060671536136234,0.6663450010982581,0.4905828733849395
3,200,0.05,0.7,0.8,20,1.0,5,0.35581865753684017,0.6663505965950619,0.5579441190143141
3,300,0.01,0.6,0.7,5,0.5,5,0.47244476796699636,0.6663520014727787,0.5534472603084258
2,100,0.05,0.6,0.7,5,0.5,1,0.47691437185068036,0.6664052691070018,0.568102950911029
2,100,0.05,0.8,0.6,5,0.0,1,0.47526274616987335,0.6664156799235512,0.5452456238810113
2,100,0.05,0.6,0.8,20,1.0,1,0.493895235990793,0.6664233319623033,0.5298190542289004
3,300,0.01,0.6,0.6,20,0.5,1,0.48946761761446794,0.6664305725606291,0.536848603911952
3,300,0.01,0.8,0.7,10,0.5,1,0.4465693581424055,0.6664459537195597,0.5565668349080232
3,300,0.1,0.7,0.8,5,0.0,10,0.14090199189010816,0.6664937294615497,0.5730130100740285
3,200,0.1,0.7,0.6,5,1.0,5,0.22360345868028303,0.6665015811670004,0.5655230438811369
3,300,0.01,0.7,0.6,5,1.0,5,0.4760604049946651,0.6665138724657494,0.5665116658638519
3,300,0.1,0.6,0.8,5,0.5,10,0.1681588555986792,0.6665151934371769,0.5549740008646011
3,200,0.01,0.6,0.7,10,0.0,1,0.5087965240865693,0.6665174139886487,0.542265339759339
2,300,0.01,0.6,0.8,10,0.0,10,0.553387202974754,0.6665184872346366,0.5502393625082191
3,100,0.05,0.6,0.8,20,1.0,5,0.4398015211648188,0.6665375739510525,0.5332913600681503
3,200,0.1,0.7,0.7,5,0.5,5,0.199188416884049,0.6665418258416332,0.5383010613404423
2,200,0.1,0.7,0.7,5,0.5,1,0.3157144666647112,0.666546614069613,0.5209175471333137
3,200,0.1,0.6,0.6,20,0.0,5,0.2696846897690335,0.6665569918791896,0.5264345880795058
2,300,0.01,0.8,0.6,5,0.5,1,0.5324782480885251,0.6665585001927732,0.5406796616215215
3,300,0.1,0.6,0.7,5,0.0,1,0.10663138501646886,0.6665697217771112,0.5603209093088165
3,200,0.1,0.6,0.8,5,1.0,1,0.1965509598777031,0.666583211557495,0.5820051899258891
2,100,0.05,0.6,0.7,20,1.0,5,0.5043653978194899,0.666595335632672,0.5545153434048804
2,100,0.1,0.7,0.6,10,0.0,1,0.4136658774324297,0.6666004825549531,0.5279405194069028
2,100,0.1,0.6,0.8,20,0.0,5,0.4300741408925609,0.6666041654656752,0.5112487698519352
3,100,0.1,0.6,0.8,20,0.0,1,0.34157735397095634,0.6666061440558191,0.5396424141947983
3,200,0.1,0.7,0.8,10,1.0,5,0.22104577788255475,0.666610718977658,0.5755213659149543
2,300,0.01,0.6,0.7,20,1.0,1,0.5454360447046407,0.6666114717609195,0.5476352199838693
3,300,0.01,0.6,0.8,5,0.0,1,0.4383044869540504,0.6666838329200767,0.5505458145919158
3,300,0.05,0.7,0.8,20,1.0,1,0.28424128300863005,0.6666947924588131,0.5321106215053042
2,100,0.05,0.6,0.7,20,0.5,1,0.49462330334603155,0.6667018717797898,0.5398393219946885
3,200,0.01,0.8,0.6,10,0.5,1,0.5100870163211572,0.6667060705591904,0.5537588753207988
2,100,0.1,0.8,0.7,10,0.0,10,0.428131383793545,0.6667144625331275,0.5584045060119756
2,300,0.01,0.6,0.7,5,0.5,1,0.5323887622340855,0.6667260361300014,0.5348842532188066
3,300,0.01,0.8,0.6,20,1.0,5,0.4857500558820801,0.6667295285778401,0.5516441266429158
3,100,0.05,0.8,0.8,20,1.0,1,0.41036721464711917,0.6667503532881103,0.5443940188901732
3,100,0.1,0.8,0.6,20,1.0,10,0.3653278140182415,0.666766950243444,0.5407005825085985
3,300,0.01,0.6,0.7,10,0.5,5,0.4776814921077536,0.6667834572284401,0.5405003402718159
3,300,0.05,0.7,0.8,20,0.0,1,0.27043738463926725,0.6668031655939086,0.5253494403050472
3,300,0.01,0.8,0.6,5,0.0,10,0.4772018533118098,0.6668590302475207,0.5565699910013719
3,100,0.1,0.7,0.7,5,1.0,1,0.2902642825326162,0.6668653179482977,0.5270236688978281
2,300,0.01,0.8,0.8,5,0.5,1,0.5281669209509569,0.666911670979601,0.5480096986674815
2,300,0.01,0.8,0.6,10,1.0,5,0.5468253458772409,0.6669116826893255,0.5368860078613382
2,200,0.1,0.7,0.6,5,0.5,1,0.32031509072426256,0.6669185732128707,0.5484482956178659
3,300,0.1,0.8,0.7,5,1.0,1,0.148073800225177,0.6669281298205997,0.5234142804571725
3,300,0.01,0.8,0.6,20,0.5,5,0.48113351870843624,0.6669415698025641,0.5510789765547128
3,300,0.1,0.8,0.8,5,1.0,1,0.1445562677934998,0.6669464030337847,0.521862485023327
2,100,0.1,0.8,0.7,10,0.0,5,0.4166604163890521,0.6669529733812926,0.5565832539533412
3,100,0.05,0.6,0.8,10,0.5,5,0.408480812967663,0.667001831625867,0.5250983138204962
3,300,0.01,0.8,0.6,20,0.0,10,0.49198430284407185,0.6670111987870684,0.5494693909148657
3,200,0.01,0.6,0.6,10,1.0,1,0.5246555870968992,0.6670122244276935,0.5526028983572635
3,300,0.05,0.6,0.8,20,1.0,10,0.32831050472751533,0.6670242401261398,0.5629794558422513
2,300,0.01,0.6,0.8,5,0.0,10,0.5526427574190925,0.6670374993638248,0.5498353844746191
3,200,0.01,0.8,0.7,10,0.0,1,0.5017133865672363,0.6670415133479598,0.5547383968860554
2,100,0.1,0.8,0.8,10,0.0,1,0.40197800650845544,0.6670502992960748,0.5485598868971964
2,300,0.01,0.6,0.8,10,1.0,1,0.5347907621082775,0.6670640868760878,0.5409672341775866
2,100,0.05,0.7,0.6,20,0.5,5,0.5032832758528143,0.6670791448106977,0.540430902351155
3,100,0.1,0.7,0.6,20,0.0,1,0.33757346917464226,0.6670825654788823,0.5487710153390257
2,100,0.05,0.8,0.6,10,0.5,10,0.5012480767399443,0.6671037992497342,0.5508052987679447
2,100,0.05,0.8,0.6,5,0.5,10,0.5000913841840182,0.6671043679694292,0.5527784153932727
2,100,0.1,0.8,0.7,20,1.0,1,0.4231486192041734,0.6671058079798035,0.5236382614847683
3,200,0.05,0.6,0.7,5,0.0,10,0.3196085820142018,0.667119007992497,0.5675158468338652
2,300,0.1,0.6,0.8,5,0.0,10,0.28706396677720153,0.6671274381589083,0.520760102517821
2,200,0.01,0.6,0.7,5,0.5,5,0.5972763725985881,0.6671334308783544,0.5340168404126275
3,200,0.1,0.8,0.8,20,0.5,1,0.23500549957254313,0.6671503994005594,0.5232111917309704
2,100,0.1,0.7,0.6,20,1.0,5,0.4437378735726297,0.6671541340722678,0.5143112081114574
3,100,0.05,0.8,0.6,5,1.0,5,0.4057524283843455,0.667154974358522,0.5554181463051973
3,100,0.1,0.8,0.6,10,0.5,5,0.31759118295115424,0.6671674788797511,0.5245859803666595
3,200,0.1,0.8,0.8,5,1.0,5,0.21097811977321582,0.6671807895976242,0.5497158947423294
2,300,0.01,0.6,0.6,20,1.0,5,0.5560942310947834,0.6671857076541564,0.5409205655084528
3,300,0.1,0.6,0.7,5,0.0,5,0.13291806564137099,0.6672386108118871,0.5918031208463358
3,300,0.01,0.7,0.6,10,1.0,5,0.4804115441181087,0.6672409332431462,0.5599754142153396
3,100,0.1,0.8,0.6,5,0.0,5,0.2880507946710626,0.6672464157739779,0.5122733002650242
2,200,0.1,0.6,0.6,10,1.0,10,0.3822049796062422,0.6672515118144932,0.5170666861077716
2,100,0.05,0.7,0.7,5,1.0,1,0.48102065135816985,0.6672879948375261,0.5404365425899845
3,200,0.01,0.7,0.6,10,0.0,10,0.5504354109605842,0.667288226613231,0.5598763892772021
2,300,0.1,0.6,0.6,5,0.0,1,0.2568988030360632,0.6672910215018295,0.5286481093948628
2,200,0.01,0.6,0.7,5,1.0,5,0.6001709619472859,0.6672952032984731,0.533677136284886
3,300,0.01,0.6,0.7,5,1.0,1,0.45603170327619014,0.6673313596995081,0.5523299627277812
2,300,0.01,0.8,0.8,20,1.0,1,0.5369985662365077,0.6673318521190277,0.5445962516785462
2,300,0.1,0.7,0.7,20,0.0,5,0.29736180247867416,0.6673352773429179,0.5392504400813216
2,300,0.01,0.8,0.8,10,1.0,1,0.5326463291024451,0.6673416046458652,0.5472788469577851
3,100,0.05,0.7,0.8,5,0.0,1,0.3640524185353753,0.6673737935668811,0.5674124326108059
3,200,0.01,0.7,0.6,10,1.0,1,0.5186069407187478,0.6673859864098636,0.545991433793097
3,100,0.1,0.6,0.7,20,0.5,5,0.36785600322128037,0.6674253031085889,0.5485879899802971
3,300,0.1,0.8,0.8,10,0.0,5,0.13659093801417688,0.667432273534421,0.54143456709405
2,300,0.1,0.7,0.7,20,1.0,1,0.30954897796504577,0.6674494369050112,0.5248746354322131
3,100,0.05,0.6,0.8,5,0.5,10,0.41946289533390163,0.6674610243902286,0.5663822056385436
3,100,0.1,0.7,0.7,5,0.5,5,0.299342144221044,0.6674732449878448,0.5336967360710514
3,300,0.05,0.6,0.7,5,0.5,10,0.26903470147673164,0.6674873480992923,0.5749998989780504
3,300,0.01,0.8,0.7,5,0.0,5,0.45422027795879993,0.6674991007110241,0.5677056469873674
2,300,0.01,0.6,0.8,10,0.5,10,0.5564707893245738,0.6675044656073535,0.546802655001263
2,300,0.01,0.8,0.8,5,1.0,1,0.5318543877498509,0.6675142344204394,0.5474541496848185
3,300,0.01,0.8,0.7,20,0.5,1,0.46446850093914827,0.66752569959361,0.5484056716778839
3,300,0.1,0.7,0.6,10,1.0,10,0.20012331699480262,0.6675261054943005,0.5726703986546973
3,300,0.01,0.6,0.7,10,1.0,5,0.48521294724046216,0.6675385784988023,0.5501932991704175
2,200,0.01,0.6,0.6,20,1.0,1,0.5936349539892739,0.6675668456986816,0.5290178431927814
2,300,0.01,0.6,0.8,5,1.0,5,0.5468567368357302,0.667579972393907,0.5475139267137339
2,300,0.01,0.7,0.6,5,1.0,10,0.5592040142818275,0.6675816543939365,0.541108882042838
2,100,0.1,0.8,0.6,20,1.0,10,0.44732506810585837,0.6675906682953899,0.5258468249143379
3,200,0.05,0.6,0.7,10,0.5,10,0.3446939135897522,0.6676133734026585,0.5712893276555939
2,100,0.05,0.7,0.7,10,0.5,1,0.4792335139097797,0.6676247611641616,0.5299017671477614
2,200,0.01,0.6,0.6,20,0.0,5,0.5990690058473033,0.6676257375364636,0.5283580592773491
3,200,0.01,0.8,0.6,20,0.0,5,0.5332738528822446,0.6676475975472336,0.5507364973408632
2,300,0.01,0.8,0.6,10,0.0,1,0.5295039782851495,0.6676571962518698,0.5407410442735238
2,300,0.01,0.8,0.6,5,0.0,10,0.5503470095077627,0.667660097228834,0.5308870682730569
3,300,0.1,0.8,0.8,20,0.0,10,0.19200690656702257,0.6677008727595868,0.5609863027302251
3,200,0.05,0.6,0.7,20,1.0,10,0.3855660063526912,0.6677104357148999,0.5280254674455429
2,300,0.01,0.8,0.6,5,1.0,5,0.5469228447157113,0.667750181422362,0.5344135696045983
2,100,0.1,0.8,0.7,20,1.0,10,0.44403044501019084,0.6677563387040469,0.5428710125200082
2,100,0.05,0.7,0.7,20,0.5,5,0.5022896633006355,0.6677572689195388,0.5330667652323775
3,100,0.1,0.7,0.8,20,1.0,10,0.3634084934299733,0.6677751443248559,0.5251031936906256
2,100,0.1,0.7,0.6,10,1.0,1,0.4212655316733512,0.6678423503785539,0.5378148607166852
2,100,0.05,0.7,0.7,5,1.0,10,0.505852192635359,0.667845401469124,0.5526687338245833
3,100,0.05,0.7,0.6,10,1.0,10,0.43885359041121097,0.6678500979401297,0.5678099500167448
2,300,0.01,0.8,0.6,20,0.5,5,0.5475350445525641,0.6678598669923388,0.5382272174505901
3,300,0.01,0.8,0.6,5,0.0,1,0.43765262958911694,0.6678934645648656,0.5510438360504882
2,100,0.05,0.8,0.6,10,1.0,10,0.5050239964658816,0.6679064631361294,0.554023077745633
2,100,0.1,0.8,0.8,5,0.0,10,0.4188730157142287,0.6679500885901567,0.5591283793716345
3,300,0.01,0.6,0.7,10,0.0,10,0.4926533818190564,0.667950485214632,0.5496213583669584
2,200,0.01,0.6,0.7,10,1.0,5,0.6000744862907476,0.6679671468525993,0.5325002318730538
3,100,0.05,0.6,0.8,10,0.0,1,0.38043849281667386,0.6679735317915204,0.5425656415782774
3,200,0.05,0.7,0.8,20,0.0,5,0.34358631037951765,0.6679767475538195,0.5385812563795573
3,200,0.01,0.7,0.6,5,0.0,5,0.5260084008976427,0.6679791851946092,0.557303445527107
3,100,0.1,0.8,0.8,10,1.0,10,0.33272443018990694,0.6679871984730995,0.5634092076187506
3,300,0.05,0.6,0.7,5,0.0,10,0.2570302967462593,0.6680278239025139,0.5647014312236226
3,300,0.01,0.8,0.6,10,1.0,5,0.47243404193316924,0.6680375793401727,0.5581198767578452
3,300,0.05,0.6,0.8,5,0.0,1,0.20205792240962034,0.6680517755268252,0.5564576271349567
3,100,0.1,0.6,0.7,10,0.5,1,0.30073147797423544,0.6680841709923006,0.5410316937794319
3,200,0.1,0.7,0.8,20,1.0,5,0.26612316482172416,0.6681725983116574,0.5320219456430052
2,300,0.01,0.8,0.8,10,0.5,1,0.5289326585656896,0.6682053430773036,0.5482310913625241
2,300,0.01,0.6,0.7,20,1.0,5,0.5546670176147016,0.6682209361766771,0.540300497893759
3,300,0.01,0.8,0.8,20,0.0,1,0.45824781379597235,0.6682346398366901,0.5502269050956203
2,100,0.1,0.6,0.7,5,0.0,10,0.43302253201945534,0.6682350415174881,0.5596571175162595
2,300,0.01,0.8,0.8,10,0.0,10,0.549180991567144,0.6682706569619379,0.5419436648337586
3,300,0.05,0.7,0.7,20,0.5,1,0.2796863616033257,0.6683363675273288,0.5476798256836479
2,300,0.01,0.7,0.6,20,1.0,1,0.5449291874220449,0.6683406934655499,0.534141853266367
3,100,0.05,0.8,0.7,20,0.0,5,0.4191978724518886,0.6683480451191545,0.5408269864719978
2,300,0.01,0.7,0.6,10,1.0,10,0.559839511548253,0.6683501963188723,0.540826289360317
3,300,0.01,0.8,0.6,20,0.5,10,0.49637265366644556,0.668356639629631,0.5545373936331077
3,300,0.05,0.6,0.7,10,1.0,10,0.2951969852284693,0.6683618430770579,0.5608529509711438
3,100,0.05,0.8,0.6,10,1.0,10,0.43080672033509315,0.6683685313629802,0.5593816117376463
3,100,0.1,0.7,0.6,10,1.0,10,0.3515300676119851,0.6683694479683666,0.5380436866865106
3,300,0.01,0.6,0.8,10,0.0,5,0.46896018751360685,0.6683699512798817,0.5512887551203124
2,200,0.01,0.6,0.6,20,0.5,1,0.5900571836813204,0.6683852424262196,0.5260797272267596
2,300,0.01,0.6,0.7,20,0.5,5,0.5520729300331148,0.6684144498919772,0.5417646228294236
2,100,0.05,0.6,0.7,10,1.0,10,0.5081529941637188,0.6684169735959714,0.5579302189360904
2,300,0.01,0.8,0.8,5,0.0,1,0.5249756378471655,0.668435655888691,0.546222822822231
3,300,0.01,0.6,0.6,5,0.5,10,0.49884041047212213,0.6684452101416946,0.5637345977523786
2,100,0.1,0.6,0.8,20,1.0,1,0.43907793409550155,0.6684531137372547,0.5004373658852359
2,300,0.1,0.6,0.7,5,0.5,10,0.30258978237299056,0.6684754681342107,0.516041642237572
3,300,0.01,0.6,0.8,5,0.0,5,0.46461111290780105,0.6684876785476884,0.5526119497324752
3,300,0.01,0.6,0.7,20,0.5,1,0.48497646573308845,0.668494443379184,0.5418403173596367
2,300,0.01,0.8,0.6,10,0.5,10,0.5538364241344107,0.6684975448052941,0.5346571425918359
3,200,0.05,0.6,0.7,10,0.0,10,0.333764030882975,0.6685172227714499,0.5270182288358491
3,100,0.05,0.8,0.7,20,0.0,10,0.4306697015433613,0.6685839842499985,0.5656937849126739
3,200,0.01,0.6,0.6,10,0.0,5,0.5363299387054183,0.6685843807863485,0.549705668838988
2,200,0.01,0.6,0.6,20,0.5,5,0.601671616478178,0.6685951352091647,0.5281554738361693
3,300,0.01,0.8,0.6,5,0.5,10,0.4825249018179392,0.6685999865689874,0.5628265215548106
3,100,0.05,0.6,0.7,5,0.5,5,0.4028575425858253,0.6686062678811504,0.571583860104194
3,200,0.1,0.8,0.8,10,1.0,10,0.23671392430527005,0.6686355911253676,0.5543543863014355
3,300,0.01,0.8,0.6,5,1.0,1,0.4503643130115399,0.6686368690203466,0.5599964083534442
3,300,0.1,0.7,0.7,5,0.0,10,0.14355141071657884,0.6686550077158542,0.5707164225913267
3,100,0.05,0.8,0.8,20,0.0,5,0.41253081306222844,0.6686756975335859,0.5296362763392657
3,300,0.01,0.6,0.6,10,1.0,5,0.49008960049966416,0.6686796802229824,0.5487558585529009
2,100,0.1,0.6,0.8,10,1.0,10,0.4424562708119326,0.6686797687619235,0.5327269767293711
3,300,0.01,0.6,0.6,10,0.5,10,0.5039815557756623,0.6687056611562987,0.5513204220469803
2,300,0.01,0.8,0.8,5,0.0,5,0.5373261306496482,0.6687078534873984,0.5417341736862731
3,100,0.05,0.7,0.6,10,1.0,5,0.4223989186593089,0.6687083777959275,0.5525607968725804
3,200,0.1,0.8,0.6,10,0.5,1,0.1963222569255217,0.6687443938005911,0.5424039385289734
3,300,0.01,0.6,0.8,10,0.5,5,0.47459245639622355,0.6687469504717561,0.5558056683720969
2,100,0.05,0.7,0.6,10,0.5,5,0.4969618507038939,0.6687511722657837,0.5358699935589055
3,100,0.1,0.7,0.6,10,0.0,10,0.3273584014168212,0.6687697747359584,0.5518530298679534
2,100,0.05,0.8,0.7,20,0.5,1,0.4872471975206605,0.6687710718226653,0.5687313031934861
3,200,0.01,0.8,0.6,5,0.5,1,0.5053077371754154,0.6687865334145141,0.5556249866869003
2,300,0.01,0.6,0.8,10,1.0,5,0.5477391661267559,0.6687882125646272,0.5446628215433913
3,100,0.05,0.7,0.6,20,0.0,1,0.41891017134213115,0.6688052644826706,0.5127287266992507
3,100,0.05,0.6,0.8,5,1.0,1,0.3853368088829686,0.6688184226585658,0.5516431691535748
3,300,0.05,0.6,0.8,20,0.0,10,0.30865358846869434,0.6688239254680736,0.5542837029526513
2,300,0.01,0.6,0.8,5,1.0,1,0.5332566872954136,0.668830547764272,0.5415239116484443
3,100,0.05,0.7,0.8,20,1.0,10,0.4468162447305143,0.6688314997507723,0.5461328375297736
2,300,0.01,0.8,0.7,20,0.5,1,0.5367961953528503,0.6688350887673895,0.5388880079246854
3,300,0.1,0.6,0.6,20,0.5,5,0.2220596965697382,0.6688538372781779,0.54104865323729
2,100,0.1,0.6,0.7,10,0.5,1,0.41614426121409487,0.6688816260545467,0.53029710361815
3,300,0.05,0.7,0.8,5,0.0,1,0.1982004908199184,0.668891232668667,0.5714490011852389
2,300,0.01,0.6,0.7,10,1.0,10,0.5611038463318855,0.668919843181006,0.541124864327408
3,300,0.1,0.7,0.7,5,0.5,5,0.1434263344970611,0.6689254225328871,0.5513681294141857
2,100,0.1,0.7,0.7,20,1.0,5,0.44095078263875076,0.6689351606030774,0.5140912230416684
2,300,0.01,0.8,0.6,5,0.0,1,0.5287038379995445,0.6689411862390169,0.5390827571812253
2,300,0.01,0.8,0.7,20,0.0,1,0.533905161038549,0.6689575084008036,0.5407600359377627
2,200,0.01,0.6,0.6,5,1.0,10,0.6137990659027253,0.6689591308158195,0.5403755967395533
3,100,0.1,0.7,0.6,5,1.0,5,0.3218842385329768,0.6689698799773017,0.5405004646601581
2,200,0.01,0.8,0.8,10,0.0,1,0.5770600495637809,0.6689711774974382,0.530551440099864
3,100,0.05,0.7,0.8,10,0.5,10,0.4215003931982377,0.6689742937887804,0.5691762321324821
2,100,0.05,0.7,0.6,20,1.0,5,0.5058769392021194,0.6689964703465147,0.5433063500591637
3,100,0.05,0.8,0.8,5,0.0,10,0.40149523210943977,0.6690127995613937,0.541008917499052
3,100,0.05,0.7,0.6,5,0.5,10,0.4261679232986108,0.6690199666956695,0.5739704126198599
3,300,0.01,0.6,0.8,5,0.5,1,0.4459538978185951,0.669028120002756,0.5501769022059908
3,200,0.05,0.6,0.7,10,1.0,10,0.35336516779049554,0.6690308869655799,0.5557383583891522
3,200,0.1,0.8,0.6,20,1.0,10,0.27339812069062147,0.6690441233056325,0.5513342775733245
2,300,0.01,0.7,0.8,10,0.0,1,0.5261858092495584,0.6690686835365774,0.5456400441505918
2,100,0.1,0.6,0.6,10,0.5,10,0.44906077591485316,0.6690972639662015,0.5495832219582224
2,300,0.1,0.6,0.8,20,0.5,10,0.32876271830411025,0.6691054293857673,0.5296053526092233
2,100,0.05,0.8,0.7,5,0.5,1,0.47510135781843904,0.6691124334936498,0.5577866968649257
3,200,0.01,0.8,0.6,10,0.0,5,0.5240456221670209,0.6691318079821434,0.5510656750990598
3,300,0.1,0.6,0.6,5,0.0,1,0.11700049685320132,0.6691383240751666,0.5477645750206265
2,200,0.1,0.6,0.7,5,0.5,10,0.359422128630321,0.6691445117542255,0.5086177564336742
3,200,0.01,0.6,0.6,5,0.0,1,0.5069854108591001,0.669145048981726,0.5509534256140441
2,300,0.01,0.6,0.6,20,0.5,10,0.5632061172296718,0.6691454130670527,0.5416052152702605
3,100,0.05,0.8,0.7,5,0.5,1,0.37430178523319246,0.6691694496158344,0.5583167853944329
2,200,0.01,0.8,0.6,5,0.5,5,0.5953840656076682,0.6691790304571846,0.5320630008284833
2,200,0.01,0.7,0.6,20,0.5,1,0.5881721518598804,0.6691894892436111,0.5253498415663233
2,300,0.01,0.7,0.7,10,0.5,1,0.5314006250155523,0.6692102928992011,0.5490422556041975
2,200,0.01,0.6,0.6,5,1.0,5,0.6015349309236041,0.669217164057868,0.527911167995698
2,200,0.01,0.8,0.6,10,0.5,5,0.5959110951689305,0.6692263358794744,0.5325824112820059
2,200,0.01,0.7,0.6,5,0.0,5,0.5942228637019922,0.6692294492313157,0.5247860412216256
2,300,0.01,0.8,0.6,20,0.0,10,0.5544295877790417,0.6692472755612782,0.5347318008600099
2,100,0.05,0.7,0.6,5,0.5,1,0.48070536062681785,0.6692526343104889,0.5328783623244403
2,300,0.01,0.8,0.8,5,1.0,5,0.5439795411143692,0.669292130175838,0.541483879432684
2,300,0.1,0.7,0.6,10,0.5,1,0.27042154003965563,0.6693086099430048,0.5770353951080813
2,100,0.05,0.6,0.7,20,0.5,5,0.5031402167365895,0.6693125314340542,0.5476863703825134
3,300,0.01,0.7,0.6,10,1.0,10,0.4984498253996595,0.6693136602573158,0.5671069039802107
3,100,0.1,0.8,0.6,5,0.0,10,0.31326490045066213,0.6693212631321114,0.5353907701063306
2,100,0.1,0.6,0.6,5,0.5,10,0.44404624910176876,0.6693421433071842,0.5358495149603847
2,200,0.01,0.7,0.8,10,0.0,1,0.5770097316116055,0.6693578504838716,0.5316293876872502
3,200,0.01,0.7,0.6,20,0.5,1,0.5300036264951558,0.6693593262125423,0.542274861133225
3,200,0.1,0.7,0.7,10,1.0,10,0.2531386682787864,0.6693686090448284,0.5777776024351491
2,200,0.01,0.6,0.6,10,1.0,5,0.6017260227813253,0.6693691176381933,0.5273875062279036
3,100,0.1,0.6,0.6,20,0.0,5,0.3645079946346682,0.66936921489668,0.5134871071742927
3,200,0.1,0.7,0.7,20,0.0,1,0.2334222502708314,0.6694202067621638,0.5438468244886275
2,300,0.1,0.6,0.8,20,0.0,10,0.32178392835670083,0.669423822154603,0.5177766453518888
3,300,0.01,0.6,0.6,20,0.0,5,0.49946347359847104,0.6694247592921205,0.5323483877737957
2,300,0.1,0.7,0.8,5,1.0,1,0.27165672570051935,0.6694291331734947,0.5214053781425021
2,200,0.01,0.6,0.7,20,1.0,5,0.6031203693735967,0.6694389453264546,0.5315914994609051
2,200,0.01,0.6,0.8,10,0.0,5,0.591999319903285,0.6694534819610796,0.5312617134683861
2,200,0.01,0.6,0.8,10,0.0,1,0.5779560584047653,0.6694663642533288,0.530907885068521
3,300,0.1,0.6,0.7,10,0.0,1,0.13840650785513312,0.6694851595392488,0.5611474649745015
3,200,0.1,0.6,0.7,5,0.5,5,0.20891196019795555,0.6694927590272989,0.5737720928690261
3,300,0.01,0.7,0.7,10,0.0,5,0.4627395425611247,0.6695368953409243,0.5744486472697965
3,200,0.05,0.6,0.8,10,1.0,10,0.35228810709129965,0.6695435637962123,0.5409550954742074
2,200,0.01,0.7,0.7,10,0.5,1,0.5819416363359853,0.6695642245866464,0.5340938730602409
2,200,0.05,0.7,0.7,10,1.0,1,0.4148046015549356,0.6695758096802084,0.5248051734065269
3,300,0.01,0.6,0.7,5,0.0,10,0.4884376443961001,0.6695842691602096,0.5541614588324371
3,300,0.01,0.8,0.7,10,0.5,5,0.4645732735120923,0.669585037871284,0.5654016765270051
2,100,0.1,0.7,0.8,5,0.0,1,0.3905245800750722,0.669586413837668,0.5187098045274822
3,200,0.1,0.7,0.6,10,0.0,10,0.2278073805424119,0.669593627854402,0.5519683686906451
3,300,0.01,0.7,0.7,10,0.5,1,0.44823800643322315,0.6696050870101464,0.5637484728419097
2,200,0.01,0.6,0.7,10,0.5,1,0.5838475660238128,0.6696142229995595,0.5281090046175952
3,300,0.01,0.8,0.8,20,0.5,1,0.4603668454056665,0.6696268505050105,0.5557586065365177
3,200,0.05,0.8,0.6,20,1.0,10,0.37164777388557835,0.6696503902879012,0.5172264138769834
2,300,0.01,0.8,0.8,5,0.0,10,0.5485957642085535,0.6696530905616442,0.5427576677570034
2,200,0.01,0.6,0.7,10,0.0,5,0.5939241479383898,0.6696659031572333,0.529661407349956
2,100,0.05,0.6,0.8,20,0.5,10,0.5101220942363413,0.6696680498724454,0.5350251700002042
2,100,0.1,0.6,0.8,5,0.5,10,0.43608762863343886,0.6696761552105192,0.5343909462662635
2,100,0.1,0.6,0.7,10,0.0,10,0.4383866928883754,0.6696813904226561,0.5510645149139461
3,300,0.01,0.8,0.7,20,0.0,1,0.46191247891988024,0.6696873714818132,0.5348080977937129
3,200,0.01,0.7,0.6,5,0.5,5,0.5320831941826851,0.6696931947533724,0.5557231019404032
2,200,0.01,0.7,0.7,10,1.0,1,0.5855058262287471,0.6697018147736379,0.5314448601744485
2,300,0.01,0.8,0.7,5,0.5,1,0.5311093700992527,0.6697063788229487,0.5426739287542836
2,300,0.01,0.7,0.7,10,1.0,1,0.5350811866513915,0.6697201361933236,0.5473520900206884
2,100,0.05,0.8,0.7,10,0.0,1,0.4788224813729,0.6697351112600316,0.5503122539660877
2,200,0.01,0.6,0.8,5,0.0,10,0.6053503589229967,0.6697493856951385,0.5406064564627012
2,100,0.1,0.8,0.6,20,0.0,10,0.44072073056518396,0.6697503240941992,0.5175453289963995
